Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extra,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Physical_Activity,Learning_Disabilities,Gender,Exam_Score,Parental_Education_Level_College,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive
15.0,66.0,1,2,True,7.0,60.0,2,True,2.0,2,1,Private,3.0,False,Female,63,False,True,False,False,True,False,True,False,False
38.0,63.0,1,2,False,8.0,52.0,2,True,1.0,1,1,Private,3.0,False,Male,69,True,False,False,False,True,False,False,False,True
27.0,69.0,2,2,True,10.0,80.0,1,False,1.0,1,2,Public,4.0,True,Female,68,False,True,False,False,False,True,False,False,True
12.0,65.0,2,2,True,4.0,66.0,1,True,0.0,1,2,Public,2.0,False,Female,63,False,True,False,False,False,True,False,True,False
12.0,72.0,1,1,True,8.0,79.0,2,True,1.0,2,1,Public,3.0,False,Male,64,True,False,False,True,False,False,False,False,True
23.0,81.0,1,0,True,7.0,74.0,1,True,0.0,0,1,Public,0.0,False,Female,66,False,False,True,False,False,True,False,True,False
23.0,84.0,1,2,True,7.0,73.0,1,True,1.0,2,1,Public,4.0,False,Male,71,False,True,False,False,False,True,False,False,True
23.0,92.0,2,1,True,4.0,93.0,2,True,0.0,2,1,Public,4.0,False,Female,72,False,True,False,False,False,True,True,False,False
18.0,86.0,2,1,False,8.0,60.0,1,True,2.0,0,2,Private,1.0,False,Male,88,True,False,False,False,False,True,False,True,False
19.0,84.0,1,2,True,7.0,75.0,0,True,1.0,0,1,Public,2.0,False,Male,66,True,False,False,True,False,False,True,False,False
22.0,76.0,1,1,True,6.0,71.0,1,True,0.0,0,2,Private,2.0,False,Male,65,False,True,False,False,True,False,False,True,False
21.0,79.0,0,1,True,7.0,84.0,0,True,2.0,1,1,Private,3.0,False,Male,66,False,True,False,False,False,True,False,True,False
7.0,77.0,0,1,True,7.0,53.0,2,True,4.0,0,1,Private,2.0,False,Female,62,True,False,False,False,True,False,False,False,True
19.0,94.0,1,0,False,4.0,76.0,1,True,4.0,0,2,Private,3.0,False,Female,68,False,True,False,False,True,False,True,False,False
15.0,69.0,1,1,True,7.0,74.0,2,True,2.0,0,1,Private,5.0,False,Female,65,False,False,True,False,False,True,False,True,False
21.0,60.0,0,2,False,8.0,99.0,0,True,0.0,0,0,Private,3.0,False,Male,62,False,True,False,False,False,True,False,False,True
38.0,86.0,2,1,False,6.0,88.0,2,True,1.0,0,2,Public,4.0,False,Female,74,False,True,False,False,True,False,True,False,False
22.0,68.0,1,0,True,7.0,58.0,1,True,0.0,1,1,Public,3.0,False,Male,64,False,False,True,False,False,True,False,True,False
18.0,96.0,2,2,False,7.0,75.0,2,True,2.0,1,2,Public,2.0,False,Male,72,False,True,False,False,False,True,True,False,False
26.0,94.0,1,1,False,9.0,89.0,1,True,0.0,0,1,Public,3.0,True,Female,70,False,True,False,False,False,True,False,True,False
23.0,63.0,2,1,False,7.0,76.0,1,True,2.0,1,2,Public,1.0,False,Male,65,False,True,False,True,False,False,False,False,True
23.0,64.0,1,2,True,8.0,68.0,0,True,3.0,0,2,Public,3.0,False,Female,66,False,True,False,False,False,True,False,True,False
24.0,80.0,1,1,True,7.0,69.0,0,True,0.0,1,2,Private,3.0,False,Male,67,True,False,False,True,False,False,False,False,True
32.0,84.0,1,2,True,10.0,68.0,1,True,1.0,0,1,Public,5.0,False,Male,73,False,True,False,False,False,True,False,False,True
13.0,71.0,1,2,True,6.0,51.0,0,True,4.0,2,1,Public,4.0,False,Female,65,True,False,False,False,True,False,False,False,True
23.0,89.0,2,2,False,6.0,87.0,1,True,4.0,1,2,Private,3.0,False,Female,74,True,False,False,False,False,True,False,True,False
14.0,84.0,1,1,False,7.0,81.0,1,True,0.0,2,1,Public,2.0,False,Female,66,True,False,False,False,False,True,False,True,False
23.0,73.0,1,1,False,6.0,63.0,1,True,1.0,2,1,Public,3.0,False,Male,67,False,True,False,False,False,True,False,False,True
14.0,61.0,1,1,False,5.0,82.0,0,False,0.0,0,1,Public,0.0,False,Female,58,False,True,False,False,False,True,False,True,False
17.0,90.0,2,2,False,8.0,65.0,1,True,2.0,0,2,Public,3.0,False,Male,71,False,False,True,False,True,False,False,False,True
18.0,69.0,0,2,True,4.0,62.0,2,True,1.0,1,0,Public,3.0,False,Male,63,False,True,False,False,True,False,False,True,False
26.0,93.0,0,2,False,6.0,87.0,1,True,1.0,1,2,Public,3.0,False,Female,73,True,False,False,False,False,True,False,False,True
26.0,77.0,2,1,True,5.0,90.0,1,True,1.0,1,1,Private,2.0,False,Female,68,False,True,False,True,False,False,False,True,False
13.0,83.0,0,1,True,7.0,81.0,1,True,4.0,0,1,Public,5.0,False,Female,66,True,False,False,False,False,True,True,False,False
20.0,95.0,0,1,False,4.0,89.0,1,True,3.0,0,1,Public,3.0,True,Male,68,False,True,False,False,False,True,True,False,False
16.0,95.0,1,0,False,8.0,68.0,0,False,2.0,1,2,Public,4.0,False,Female,66,False,True,False,False,False,True,False,True,False
12.0,75.0,1,2,False,8.0,54.0,0,True,1.0,1,2,Public,3.0,False,Female,62,False,True,False,False,False,True,True,False,False
19.0,68.0,1,1,True,5.0,80.0,1,True,0.0,1,1,Public,3.0,True,Male,78,False,True,False,False,True,False,False,True,False
18.0,91.0,1,1,False,7.0,63.0,1,True,1.0,1,1,Public,4.0,False,Male,68,True,False,False,False,False,True,True,False,False
35.0,77.0,2,2,True,8.0,89.0,1,True,5.0,2,1,Public,4.0,False,Female,77,True,False,False,False,False,True,False,False,True
23.0,68.0,2,0,True,8.0,68.0,1,True,1.0,1,1,Public,2.0,False,Male,65,True,False,False,False,False,True,False,True,False
12.0,96.0,2,2,True,5.0,84.0,0,True,3.0,2,1,Public,4.0,False,Female,73,False,False,True,False,False,True,False,False,True
17.0,68.0,1,0,True,5.0,78.0,1,True,4.0,0,0,Public,2.0,False,Male,64,True,False,False,False,False,True,False,False,True
26.0,61.0,0,2,True,9.0,91.0,1,False,0.0,2,2,Private,4.0,False,Female,67,True,False,False,False,False,True,False,False,True
33.0,61.0,2,1,False,6.0,92.0,1,True,1.0,1,1,Public,4.0,False,Female,69,False,True,False,False,False,True,False,False,True
10.0,85.0,0,0,True,6.0,53.0,2,True,1.0,0,1,Private,3.0,True,Male,60,False,True,False,False,True,False,False,True,False
9.0,86.0,2,1,False,8.0,65.0,2,True,0.0,1,1,Public,3.0,False,Female,66,True,False,False,False,False,True,False,False,True
31.0,72.0,0,2,True,5.0,94.0,2,True,2.0,0,0,Public,2.0,False,Male,70,False,True,False,False,False,True,False,False,True
22.0,73.0,2,1,True,7.0,70.0,0,False,2.0,0,1,Public,3.0,False,Male,66,True,False,False,False,False,True,False,False,True
15.0,74.0,2,1,True,8.0,76.0,1,True,1.0,1,0,Public,4.0,False,Male,64,False,True,False,True,False,False,False,True,False
23.0,87.0,1,2,False,5.0,59.0,1,True,1.0,2,0,Public,4.0,False,Male,70,True,False,False,False,False,True,False,True,False
4.0,62.0,1,1,False,6.0,78.0,2,True,3.0,2,1,Public,2.0,False,Female,58,False,True,False,True,False,False,False,True,False
20.0,97.0,1,2,True,5.0,63.0,1,True,0.0,0,1,Public,3.0,False,Female,69,True,False,False,True,False,False,True,False,False
22.0,69.0,1,1,True,6.0,91.0,0,True,0.0,2,2,Private,1.0,True,Male,64,False,True,False,False,True,False,False,True,False
26.0,100.0,0,1,False,9.0,60.0,1,True,2.0,1,1,Public,4.0,False,Male,72,False,True,False,False,False,True,False,False,True
14.0,67.0,1,1,True,9.0,68.0,0,True,1.0,0,1,Public,3.0,True,Male,60,False,True,False,False,False,True,False,True,False
21.0,91.0,1,1,True,7.0,55.0,2,True,2.0,2,1,Private,3.0,False,Female,70,False,True,False,False,False,True,False,True,False
14.0,69.0,1,0,True,8.0,79.0,1,True,1.0,2,1,Public,1.0,False,Female,62,False,False,True,False,True,False,True,False,False
22.0,63.0,1,1,True,8.0,97.0,1,True,1.0,2,2,Public,3.0,False,Female,66,False,True,False,False,True,False,False,True,False
15.0,95.0,1,1,True,6.0,59.0,0,True,0.0,1,1,Private,5.0,False,Female,66,False,True,False,True,False,False,False,False,True
18.0,94.0,0,1,True,7.0,51.0,1,True,1.0,0,1,Public,3.0,True,Male,65,True,False,False,False,True,False,False,True,False
14.0,76.0,2,1,True,5.0,71.0,1,True,1.0,0,1,Public,3.0,False,Male,64,False,True,False,False,False,True,True,False,False
24.0,88.0,2,1,True,6.0,87.0,1,True,1.0,2,0,Private,3.0,False,Female,72,False,True,False,False,False,True,False,False,True
25.0,82.0,1,1,True,7.0,99.0,2,True,3.0,0,2,Public,2.0,False,Female,71,False,True,False,False,False,True,False,True,False
19.0,94.0,0,2,False,5.0,53.0,1,True,1.0,1,1,Public,3.0,False,Female,68,False,True,False,False,False,True,False,True,False
20.0,73.0,2,1,True,5.0,89.0,1,True,2.0,1,2,Public,5.0,True,Female,68,False,True,False,False,True,False,False,False,True
11.0,81.0,0,1,True,6.0,68.0,2,True,2.0,2,1,Private,3.0,False,Female,64,False,False,True,True,False,False,True,False,False
18.0,79.0,0,1,True,9.0,58.0,1,True,3.0,1,2,Public,3.0,False,Female,65,False,True,False,False,False,True,True,False,False
20.0,74.0,1,2,True,9.0,60.0,1,False,1.0,0,1,Public,3.0,False,Female,64,False,True,False,False,True,False,False,False,True
36.0,96.0,1,0,False,7.0,96.0,1,True,1.0,0,2,Public,3.0,False,Female,75,True,False,False,False,True,False,False,False,True
13.0,67.0,0,1,True,8.0,90.0,1,True,2.0,0,1,Private,2.0,False,Male,61,False,True,False,False,False,True,True,False,False
29.0,66.0,2,2,False,6.0,66.0,1,True,0.0,1,1,Private,3.0,False,Male,68,False,False,True,False,False,True,True,False,False
26.0,83.0,1,1,False,4.0,97.0,0,True,2.0,0,2,Public,4.0,False,Male,70,True,False,False,False,True,False,True,False,False
22.0,86.0,2,1,False,6.0,55.0,1,True,5.0,2,0,Private,3.0,False,Female,71,False,False,True,False,False,True,True,False,False
31.0,68.0,0,2,True,7.0,66.0,0,True,0.0,0,1,Public,3.0,False,Male,66,False,True,False,False,False,True,False,False,True
22.0,76.0,2,0,True,7.0,83.0,0,True,0.0,0,1,Public,1.0,False,Male,66,True,False,False,False,False,True,False,False,True
22.0,98.0,1,1,True,7.0,100.0,0,True,0.0,0,1,Public,3.0,False,Male,70,False,True,False,True,False,False,False,True,False
20.0,70.0,0,1,False,7.0,73.0,1,True,0.0,0,1,Public,5.0,False,Female,62,False,True,False,False,False,True,True,False,False
27.0,87.0,2,0,True,6.0,91.0,0,True,4.0,2,1,Public,4.0,False,Male,72,False,True,False,False,True,False,False,True,False
27.0,90.0,2,1,False,8.0,96.0,2,True,0.0,1,1,Public,4.0,False,Male,72,False,True,False,False,True,False,True,False,False
16.0,78.0,0,1,True,5.0,50.0,1,True,2.0,0,1,Private,2.0,False,Male,63,True,False,False,False,True,False,False,False,True
12.0,98.0,2,0,True,8.0,64.0,1,False,5.0,0,1,Public,5.0,False,Female,69,True,False,False,False,False,True,False,True,False
19.0,89.0,1,1,True,6.0,55.0,1,True,0.0,1,2,Public,2.0,False,Male,68,False,False,True,False,True,False,False,False,True
15.0,78.0,2,2,True,10.0,89.0,0,True,0.0,1,1,Public,3.0,False,Male,67,False,True,False,False,False,True,False,True,False
20.0,83.0,2,2,True,7.0,78.0,2,True,3.0,0,1,Private,2.0,False,Female,71,True,False,False,False,False,True,False,True,False
27.0,88.0,0,1,True,6.0,55.0,0,False,2.0,0,1,Public,5.0,False,Male,67,False,True,False,True,False,False,False,False,True
17.0,84.0,0,0,True,6.0,71.0,0,True,0.0,1,1,Private,4.0,True,Male,62,False,True,False,False,False,True,True,False,False
20.0,95.0,1,1,False,6.0,76.0,1,True,0.0,0,2,Private,4.0,False,Female,69,False,True,False,False,True,False,False,False,True
20.0,74.0,2,1,True,8.0,85.0,1,True,2.0,0,1,Public,0.0,False,Male,67,False,True,False,False,False,True,False,False,True
25.0,72.0,1,2,True,7.0,89.0,1,True,2.0,0,2,Public,3.0,False,Female,71,False,False,True,False,False,True,False,False,True
7.0,69.0,1,2,True,8.0,54.0,2,True,1.0,1,2,Public,2.0,False,Male,87,False,True,False,True,False,False,False,False,True
16.0,62.0,0,1,False,8.0,74.0,1,True,2.0,2,2,Private,3.0,False,Male,62,False,True,False,False,True,False,False,True,False
21.0,62.0,2,0,True,7.0,58.0,1,True,2.0,0,2,Public,1.0,False,Female,64,True,False,False,False,False,True,False,False,True
27.0,95.0,1,2,False,8.0,88.0,2,True,3.0,1,1,Private,2.0,False,Female,74,False,True,False,True,False,False,False,False,True
17.0,87.0,2,2,True,9.0,83.0,1,True,0.0,0,2,Public,2.0,False,Male,69,True,False,False,False,True,False,False,True,False
9.0,86.0,2,1,False,8.0,86.0,1,True,1.0,0,2,Public,1.0,False,Male,65,False,True,False,False,False,True,False,True,False
24.0,85.0,0,1,True,7.0,54.0,1,False,2.0,1,0,Public,3.0,False,Female,66,True,False,False,False,True,False,False,True,False
16.0,94.0,1,1,True,8.0,76.0,0,True,3.0,1,1,Public,4.0,False,Female,70,False,False,True,False,False,True,True,False,False
13.0,79.0,2,2,False,5.0,92.0,1,True,3.0,1,1,Public,3.0,False,Male,68,False,True,False,False,False,True,False,True,False
16.0,95.0,0,0,False,10.0,86.0,1,True,4.0,2,1,Public,2.0,False,Female,70,True,False,False,False,False,True,False,False,True
19.0,74.0,2,2,False,8.0,93.0,2,True,1.0,1,1,Public,3.0,False,Male,68,False,True,False,False,False,True,True,False,False
16.0,97.0,2,0,True,8.0,60.0,1,True,0.0,0,2,Public,3.0,False,Male,69,False,True,False,False,False,True,False,False,True
7.0,88.0,1,2,True,7.0,64.0,0,True,2.0,1,2,Public,4.0,False,Male,66,False,False,True,False,True,False,False,True,False
25.0,70.0,1,1,True,4.0,72.0,1,True,0.0,0,0,Public,4.0,False,Male,65,True,False,False,False,True,False,False,True,False
28.0,83.0,1,1,True,7.0,76.0,1,True,1.0,1,1,Public,3.0,False,Male,71,True,False,False,False,False,True,False,False,True
24.0,81.0,1,0,True,7.0,63.0,1,True,1.0,0,1,Public,3.0,False,Male,66,False,True,False,False,True,False,False,False,True
13.0,66.0,0,1,True,6.0,69.0,0,True,2.0,0,1,Private,4.0,False,Male,61,False,True,False,False,False,True,False,False,True
19.0,84.0,1,1,True,6.0,84.0,1,True,3.0,1,2,Public,2.0,False,Male,69,False,False,True,False,True,False,False,True,False
20.0,73.0,1,1,False,6.0,82.0,0,True,1.0,1,2,Private,3.0,False,Male,65,True,False,False,False,False,True,True,False,False
24.0,62.0,1,1,True,8.0,56.0,1,True,0.0,1,1,Private,2.0,False,Male,63,True,False,False,False,True,False,False,False,True
24.0,98.0,1,0,True,9.0,99.0,2,True,2.0,0,2,Public,2.0,False,Female,73,False,False,True,True,False,False,False,True,False
16.0,86.0,2,1,True,7.0,78.0,0,True,1.0,0,1,Private,4.0,False,Male,68,False,False,True,False,True,False,False,False,True
20.0,95.0,1,1,True,6.0,74.0,1,True,1.0,2,0,Public,4.0,False,Female,70,False,True,False,True,False,False,False,False,True
23.0,87.0,1,1,True,6.0,98.0,1,True,3.0,1,1,Public,3.0,False,Male,72,True,False,False,False,False,True,False,True,False
29.0,74.0,2,1,True,7.0,57.0,1,False,3.0,1,1,Private,2.0,False,Male,68,False,True,False,False,True,False,False,False,True
24.0,81.0,1,1,False,7.0,77.0,1,True,0.0,2,1,Private,3.0,False,Male,68,False,True,False,False,False,True,False,False,True
25.0,87.0,2,1,True,8.0,90.0,1,True,1.0,0,1,Public,4.0,False,Female,71,False,True,False,False,False,True,True,False,False
21.0,98.0,0,0,True,6.0,70.0,1,True,1.0,1,1,Public,3.0,False,Male,68,False,True,False,False,True,False,False,False,True
28.0,70.0,2,0,True,8.0,87.0,2,True,3.0,0,1,Public,3.0,False,Male,70,False,False,True,False,True,False,False,True,False
22.0,95.0,1,0,True,8.0,95.0,1,False,2.0,0,2,Private,4.0,False,Female,70,False,True,False,False,False,True,False,True,False
15.0,97.0,2,1,True,6.0,63.0,0,True,2.0,1,1,Public,3.0,False,Female,69,False,True,False,False,False,True,False,True,False
28.0,87.0,2,1,True,4.0,62.0,2,True,2.0,0,2,Public,4.0,False,Female,73,False,True,False,False,False,True,False,False,True
24.0,97.0,1,1,True,6.0,68.0,0,True,1.0,1,2,Public,4.0,False,Male,72,True,False,False,False,False,True,False,True,False
17.0,76.0,1,2,False,9.0,71.0,1,True,0.0,1,2,Public,3.0,False,Male,67,False,False,True,False,False,True,False,True,False
17.0,98.0,2,1,False,4.0,56.0,1,True,2.0,0,0,Private,3.0,False,Female,69,False,True,False,False,False,True,False,False,True
22.0,88.0,0,1,True,9.0,62.0,1,True,1.0,2,1,Private,3.0,False,Male,68,True,False,False,False,False,True,True,False,False
23.0,62.0,2,0,False,4.0,94.0,1,True,0.0,1,0,Private,3.0,False,Female,64,False,False,True,True,False,False,False,False,True
21.0,96.0,0,2,True,6.0,78.0,0,True,2.0,1,2,Private,3.0,False,Female,71,False,True,False,False,True,False,False,True,False
22.0,79.0,2,1,True,6.0,63.0,1,True,1.0,1,2,Public,4.0,False,Female,68,False,True,False,False,False,True,False,True,False
30.0,78.0,1,2,True,10.0,97.0,1,True,1.0,0,0,Private,2.0,False,Male,70,False,True,False,True,False,False,False,False,True
26.0,83.0,1,2,True,7.0,89.0,1,True,3.0,0,1,Private,3.0,False,Male,72,False,True,False,False,True,False,False,False,True
21.0,66.0,0,2,True,7.0,68.0,2,True,2.0,0,1,Public,1.0,False,Female,65,False,True,False,False,False,True,False,False,True
26.0,79.0,1,2,False,6.0,88.0,1,True,1.0,0,2,Public,3.0,True,Male,70,True,False,False,False,False,True,False,False,True
14.0,93.0,1,1,False,8.0,80.0,0,True,2.0,0,1,Private,4.0,False,Male,69,False,False,True,False,False,True,False,False,True
22.0,61.0,1,1,False,6.0,84.0,0,True,0.0,1,1,Public,2.0,False,Male,64,False,False,True,False,False,True,False,False,True
31.0,71.0,0,2,True,7.0,66.0,1,True,3.0,0,1,Private,1.0,False,Male,67,False,True,False,False,False,True,True,False,False
19.0,60.0,2,2,True,6.0,60.0,2,True,1.0,0,1,Public,2.0,False,Male,65,True,False,False,False,False,True,False,False,True
15.0,77.0,0,1,True,8.0,63.0,1,True,0.0,1,1,Public,1.0,False,Female,62,False,True,False,False,False,True,False,True,False
16.0,89.0,2,1,False,8.0,54.0,1,True,2.0,0,2,Private,2.0,False,Male,68,True,False,False,False,True,False,False,False,True
13.0,92.0,1,2,False,6.0,74.0,2,True,2.0,0,1,Private,2.0,False,Male,68,True,False,False,False,False,True,False,True,False
15.0,98.0,1,1,False,6.0,70.0,0,True,1.0,1,2,Private,3.0,False,Male,68,False,True,False,False,True,False,False,False,True
18.0,84.0,1,0,True,6.0,50.0,1,True,4.0,2,2,Private,3.0,False,Male,68,False,False,True,False,False,True,True,False,False
12.0,70.0,1,1,True,7.0,93.0,1,True,1.0,0,2,Public,4.0,False,Female,62,False,True,False,True,False,False,False,True,False
20.0,97.0,1,0,True,8.0,84.0,0,True,4.0,1,1,Public,5.0,False,Female,72,False,True,False,False,False,True,False,False,True
25.0,91.0,0,1,False,7.0,72.0,1,True,1.0,1,2,Private,3.0,False,Male,69,True,False,False,True,False,False,False,True,False
15.0,83.0,1,2,False,4.0,98.0,0,True,3.0,0,2,Public,3.0,False,Female,68,False,True,False,False,True,False,False,False,True
29.0,88.0,0,1,True,8.0,97.0,1,True,4.0,0,2,Public,3.0,True,Male,71,True,False,False,False,True,False,True,False,False
23.0,97.0,0,2,True,5.0,55.0,1,True,0.0,1,0,Public,3.0,False,Female,69,False,True,False,False,True,False,False,True,False
26.0,88.0,0,2,False,6.0,81.0,1,True,1.0,2,1,Public,2.0,False,Male,71,False,True,False,False,False,True,False,False,True
16.0,75.0,1,2,True,7.0,91.0,0,True,2.0,0,0,Public,5.0,False,Male,65,False,True,False,True,False,False,False,False,True
25.0,89.0,1,2,False,7.0,59.0,1,True,1.0,0,1,Public,4.0,True,Male,68,False,True,False,False,False,True,False,True,False
13.0,62.0,1,1,True,8.0,56.0,0,True,1.0,0,2,Public,4.0,True,Female,60,False,True,False,False,False,True,False,False,True
25.0,75.0,1,1,True,6.0,63.0,0,True,3.0,2,1,Private,4.0,False,Male,68,False,True,False,False,False,True,False,True,False
21.0,76.0,0,2,False,6.0,64.0,1,True,1.0,1,1,Public,4.0,False,Female,66,False,True,False,False,False,True,False,True,False
23.0,67.0,1,1,False,7.0,98.0,0,True,4.0,0,1,Private,3.0,False,Male,66,False,True,False,False,True,False,False,True,False
13.0,61.0,1,1,True,8.0,89.0,0,True,4.0,0,1,Private,4.0,False,Female,62,False,True,False,True,False,False,False,True,False
15.0,65.0,1,1,False,8.0,53.0,1,True,2.0,0,1,Public,3.0,False,Male,61,True,False,False,False,False,True,True,False,False
24.0,86.0,2,1,False,7.0,89.0,0,True,2.0,0,1,Public,3.0,False,Female,69,False,False,True,True,False,False,True,False,False
14.0,92.0,1,2,True,9.0,58.0,2,True,1.0,2,0,Public,2.0,False,Male,69,False,True,False,False,False,True,False,False,True
23.0,100.0,1,1,True,9.0,68.0,1,True,4.0,2,2,Private,3.0,False,Male,74,False,False,True,False,False,True,True,False,False
12.0,74.0,1,2,True,8.0,66.0,0,True,1.0,0,1,Public,4.0,False,Female,62,False,True,False,False,False,True,True,False,False
25.0,84.0,1,1,True,5.0,64.0,1,True,0.0,0,1,Public,3.0,False,Female,67,True,False,False,False,True,False,True,False,False
13.0,97.0,2,1,False,8.0,65.0,2,True,1.0,0,1,Private,2.0,False,Female,69,False,True,False,False,False,True,False,False,True
23.0,67.0,2,0,True,7.0,88.0,1,True,1.0,0,1,Private,4.0,False,Male,66,False,True,False,False,False,True,False,False,True
24.0,89.0,1,2,True,6.0,63.0,1,True,2.0,2,1,Private,3.0,False,Male,72,True,False,False,False,False,True,False,False,True
16.0,90.0,2,0,False,6.0,90.0,1,True,2.0,2,1,Public,3.0,False,Male,69,False,True,False,False,False,True,False,True,False
23.0,64.0,1,2,True,7.0,55.0,1,True,0.0,1,1,Public,4.0,False,Male,65,False,True,False,False,True,False,False,False,True
22.0,94.0,1,2,False,6.0,80.0,0,True,0.0,2,1,Private,2.0,False,Male,72,False,False,True,False,False,True,False,False,True
17.0,93.0,0,1,True,7.0,93.0,0,True,2.0,1,1,Private,4.0,False,Male,69,False,True,False,False,False,True,False,False,True
14.0,61.0,1,2,False,7.0,54.0,1,True,3.0,0,1,Public,2.0,True,Female,60,False,True,False,False,False,True,False,False,True
8.0,64.0,2,1,False,7.0,82.0,2,True,0.0,2,1,Public,1.0,True,Female,61,False,False,True,False,False,True,False,True,False
22.0,62.0,2,0,False,8.0,76.0,1,True,1.0,1,0,Public,3.0,False,Male,63,False,True,False,False,False,True,False,True,False
11.0,73.0,1,1,False,7.0,67.0,1,False,3.0,1,2,Private,5.0,True,Male,63,False,False,True,False,False,True,False,False,True
21.0,80.0,1,1,True,6.0,55.0,2,True,1.0,2,2,Public,3.0,False,Male,68,False,False,True,False,True,False,True,False,False
18.0,81.0,1,1,True,4.0,84.0,0,True,1.0,1,1,Private,4.0,False,Female,68,True,False,False,False,False,True,False,False,True
24.0,71.0,2,1,False,8.0,65.0,1,True,1.0,0,1,Private,2.0,False,Male,65,False,True,False,False,False,True,True,False,False
18.0,96.0,1,2,False,7.0,67.0,1,True,1.0,2,1,Public,2.0,False,Female,71,False,True,False,False,False,True,False,False,True
18.0,75.0,1,1,True,7.0,86.0,0,True,1.0,0,1,Private,3.0,False,Male,64,False,True,False,False,False,True,True,False,False
24.0,62.0,1,1,False,9.0,97.0,1,True,1.0,1,1,Private,2.0,False,Male,65,False,False,True,False,False,True,True,False,False
22.0,72.0,2,1,True,5.0,67.0,0,True,2.0,1,1,Public,4.0,False,Female,67,True,False,False,False,False,True,False,True,False
22.0,81.0,2,1,False,7.0,87.0,0,True,0.0,0,1,Public,2.0,False,Female,67,False,True,False,False,False,True,False,True,False
23.0,76.0,0,1,True,6.0,98.0,1,True,1.0,0,2,Public,3.0,False,Male,67,True,False,False,False,True,False,False,True,False
11.0,71.0,0,1,True,8.0,55.0,1,True,1.0,0,1,Public,3.0,False,Female,87,True,False,False,False,False,True,True,False,False
25.0,65.0,2,2,True,4.0,76.0,2,True,1.0,2,1,Private,1.0,False,Female,67,False,True,False,False,True,False,False,True,False
24.0,93.0,2,1,True,8.0,51.0,2,True,4.0,1,1,Private,2.0,True,Male,72,False,True,False,False,False,True,False,False,True
14.0,100.0,1,0,True,8.0,91.0,2,True,0.0,0,2,Public,3.0,False,Female,69,False,True,False,False,False,True,False,True,False
19.0,73.0,1,1,True,6.0,64.0,0,True,1.0,2,1,Public,3.0,False,Female,65,True,False,False,False,True,False,False,False,True
20.0,75.0,2,1,True,7.0,67.0,0,True,1.0,0,1,Private,4.0,False,Female,66,False,True,False,False,False,True,False,False,True
19.0,85.0,2,2,False,6.0,84.0,0,True,3.0,1,1,Private,3.0,False,Male,70,False,False,True,False,False,True,True,False,False
22.0,89.0,2,2,True,8.0,89.0,1,True,0.0,1,1,Private,3.0,False,Male,71,False,True,False,False,True,False,False,True,False
29.0,76.0,1,2,True,8.0,70.0,0,False,1.0,0,0,Public,4.0,False,Female,67,True,False,False,False,True,False,False,True,False
26.0,96.0,2,1,False,5.0,83.0,1,True,0.0,1,2,Public,2.0,False,Male,72,False,True,False,True,False,False,False,False,True
12.0,82.0,0,1,False,5.0,98.0,1,True,0.0,0,2,Public,1.0,False,Male,63,False,True,False,False,True,False,False,True,False
24.0,78.0,2,0,True,9.0,94.0,0,True,0.0,0,2,Public,4.0,False,Female,67,False,True,False,False,True,False,False,True,False
28.0,86.0,0,1,False,10.0,85.0,1,True,6.0,0,2,Public,2.0,False,Male,72,False,True,False,False,False,True,False,True,False
22.0,98.0,1,1,False,8.0,97.0,0,True,1.0,2,1,Private,1.0,True,Female,72,False,False,True,False,False,True,False,False,True
27.0,92.0,1,1,False,8.0,94.0,1,False,1.0,0,1,Private,4.0,False,Female,70,True,False,False,False,False,True,True,False,False
32.0,62.0,2,1,False,7.0,86.0,0,True,0.0,0,1,Public,2.0,False,Female,67,False,True,False,False,False,True,False,False,True
26.0,73.0,1,1,False,7.0,96.0,2,True,0.0,1,2,Private,3.0,False,Female,68,False,True,False,False,False,True,False,True,False
21.0,79.0,0,1,True,8.0,91.0,2,True,1.0,0,1,Public,3.0,False,Male,67,False,True,False,False,True,False,False,False,True
26.0,73.0,2,2,False,7.0,75.0,0,True,3.0,0,1,Public,5.0,False,Male,70,True,False,False,False,False,True,False,False,True
21.0,88.0,1,0,False,9.0,75.0,2,False,1.0,1,2,Private,2.0,False,Female,67,False,False,True,False,True,False,False,True,False
20.0,93.0,1,1,True,7.0,50.0,1,True,1.0,2,2,Public,4.0,False,Male,71,True,False,False,False,False,True,False,False,True
18.0,89.0,2,0,True,7.0,52.0,1,True,1.0,2,2,Public,3.0,False,Female,69,False,False,True,False,False,True,False,False,True
29.0,100.0,1,1,True,7.0,87.0,1,False,3.0,0,1,Public,5.0,False,Female,74,True,False,False,False,False,True,True,False,False
15.0,71.0,2,0,False,7.0,78.0,1,True,0.0,1,1,Private,3.0,False,Male,63,False,True,False,False,False,True,False,False,True
29.0,95.0,1,0,True,9.0,88.0,1,True,0.0,1,2,Public,2.0,False,Female,72,False,True,False,False,False,True,False,True,False
23.0,91.0,2,0,True,7.0,97.0,0,True,2.0,0,1,Public,3.0,False,Male,71,True,False,False,False,True,False,False,True,False
